epoch	loss	lr	cor
140	tensor(0.0562, device='cuda:0')	0.0004	0.987018867042909
141	tensor(0.0552, device='cuda:0')	0.0004	0.9872522412300527
142	tensor(0.0560, device='cuda:0')	0.0004	0.9870749187071444
143	tensor(0.0563, device='cuda:0')	0.0004	0.986995273013641
144	tensor(0.0567, device='cuda:0')	0.0004	0.9868992279278332
145	tensor(0.0565, device='cuda:0')	0.0004	0.9869643832040011
146	tensor(0.0564, device='cuda:0')	0.0004	0.9869794784672373
147	tensor(0.0553, device='cuda:0')	0.0004	0.9872112551170721
148	tensor(0.0547, device='cuda:0')	0.0004	0.9873541012450412
149	tensor(0.0540, device='cuda:0')	0.0004	0.9875122806235395
150	tensor(0.0537, device='cuda:0')	0.0004	0.987556605437692
151	tensor(0.0531, device='cuda:0')	0.0004	0.9876938558215627
152	tensor(0.0533, device='cuda:0')	0.0004	0.987670219672178
153	tensor(0.0530, device='cuda:0')	0.0004	0.9877018875175052
154	tensor(0.0527, device='cuda:0')	0.0004	0.9877873967364023
155	tensor(0.0532, device='cuda:0')	0.0004	0.987669060752646
156	tensor(0.0531, device='cuda:0')	0.0004	0.9876948777669894
157	tensor(0.0531, device='cuda:0')	0.0004	0.9876845282142971
158	tensor(0.0537, device='cuda:0')	0.0004	0.9875681718851362
159	tensor(0.0533, device='cuda:0')	0.0004	0.9876472628598895
160	tensor(0.0529, device='cuda:0')	0.0004	0.9877503099555905
161	tensor(0.0529, device='cuda:0')	0.0004	0.9877268629837694
162	tensor(0.0529, device='cuda:0')	0.0004	0.9877609299682172
163	tensor(0.0529, device='cuda:0')	0.0004	0.9877254966672272
164	tensor(0.0526, device='cuda:0')	0.0004	0.9878036114589746
165	tensor(0.0522, device='cuda:0')	0.0004	0.9878932518711594
166	tensor(0.0524, device='cuda:0')	0.0004	0.9878473185144858
167	tensor(0.0524, device='cuda:0')	0.0004	0.987842402870615
168	tensor(0.0519, device='cuda:0')	0.0004	0.9879656176337247
169	tensor(0.0517, device='cuda:0')	0.0004	0.9879905204709706
170	tensor(0.0515, device='cuda:0')	0.0004	0.9880600676221798
