epoch	loss	lr	cor
185	tensor(1.6969, device='cuda:0')	0.001	0.4977013710131178
186	tensor(1.6744, device='cuda:0')	0.001	0.5059266614171968
187	tensor(1.6988, device='cuda:0')	0.001	0.49775590873860376
188	tensor(1.6708, device='cuda:0')	0.001	0.5049089205212196
189	tensor(1.6722, device='cuda:0')	0.001	0.5063835487017365
190	tensor(1.6932, device='cuda:0')	0.001	0.498613386198114
191	tensor(1.6645, device='cuda:0')	0.001	0.5080511544935501
192	tensor(1.6675, device='cuda:0')	0.001	0.5071812098091452
193	tensor(1.6651, device='cuda:0')	0.001	0.5093261353258398
194	tensor(1.6651, device='cuda:0')	0.001	0.5084778627299608
195	tensor(1.6561, device='cuda:0')	0.001	0.5134140470102737
196	tensor(1.6628, device='cuda:0')	0.001	0.5091356227283715
197	tensor(1.6660, device='cuda:0')	0.001	0.5083101084768051
198	tensor(1.6347, device='cuda:0')	0.001	0.520307092931173
199	tensor(1.6428, device='cuda:0')	0.001	0.5178700916485076
200	tensor(1.6534, device='cuda:0')	0.001	0.5132824033862271
