epoch	loss	lr	cor
136	tensor(0.0644, device='cuda:0')	0.0004	0.9851526103194067
137	tensor(0.0642, device='cuda:0')	0.0004	0.9851708138055679
138	tensor(0.0619, device='cuda:0')	0.0004	0.985736103568077
139	tensor(0.0611, device='cuda:0')	0.0004	0.9859189067315494
140	tensor(0.0609, device='cuda:0')	0.0004	0.9859520078564928
141	tensor(0.0597, device='cuda:0')	0.0004	0.9862413639133256
142	tensor(0.0605, device='cuda:0')	0.0004	0.9860458835349742
143	tensor(0.0589, device='cuda:0')	0.0004	0.9864093961120644
144	tensor(0.0600, device='cuda:0')	0.0004	0.98616356815833
145	tensor(0.0610, device='cuda:0')	0.0004	0.9859583447643822
146	tensor(0.0594, device='cuda:0')	0.0004	0.986277197400924
147	tensor(0.0614, device='cuda:0')	0.0004	0.9858327625598037
148	tensor(0.0603, device='cuda:0')	0.0004	0.986112449789915
149	tensor(0.0639, device='cuda:0')	0.0004	0.9853145184621799
150	tensor(0.0698, device='cuda:0')	0.0004	0.9838600976358325
151	tensor(0.0675, device='cuda:0')	0.0004	0.9844566963139239
152	tensor(0.0626, device='cuda:0')	0.0004	0.9855359497397453
153	tensor(0.0580, device='cuda:0')	0.0004	0.9866395752293078
154	tensor(0.0586, device='cuda:0')	0.0004	0.9865147046766114
155	tensor(0.0572, device='cuda:0')	0.0004	0.9868009645635376
156	tensor(0.0580, device='cuda:0')	0.0004	0.9866190496874828
157	tensor(0.0579, device='cuda:0')	0.0004	0.9866491883544886
158	tensor(0.0573, device='cuda:0')	0.0004	0.9867671285227467
159	tensor(0.0590, device='cuda:0')	0.0004	0.9864080985374191
160	tensor(0.0607, device='cuda:0')	0.0004	0.985969564361369
161	tensor(0.0574, device='cuda:0')	0.0004	0.9867314671475925
162	tensor(0.0593, device='cuda:0')	0.0004	0.9863306460061521
163	tensor(0.0574, device='cuda:0')	0.0004	0.9867670715711669
164	tensor(0.0568, device='cuda:0')	0.0004	0.9868852386091931
165	tensor(0.0587, device='cuda:0')	0.0004	0.9864868696386119
166	tensor(0.0573, device='cuda:0')	0.0004	0.9867839381032607
167	tensor(0.0606, device='cuda:0')	0.0004	0.9860216067189129
168	tensor(0.0596, device='cuda:0')	0.0004	0.9862416633648534
169	tensor(0.0585, device='cuda:0')	0.0004	0.9864785328710975
170	tensor(0.0575, device='cuda:0')	0.0004	0.9867446040314498
171	tensor(0.0563, device='cuda:0')	0.0004	0.9870075556085391
172	tensor(0.0554, device='cuda:0')	0.0004	0.9872138777981975
173	tensor(0.0552, device='cuda:0')	0.0004	0.9872575071843899
174	tensor(0.0554, device='cuda:0')	0.0004	0.9872229482941461
175	tensor(0.0545, device='cuda:0')	0.0004	0.9874090440091614
176	tensor(0.0546, device='cuda:0')	0.0004	0.987409561855556
