epoch	loss	lr	cor
174	tensor(2.0529, device='cuda:0')	0.001	0.3495497420680648
175	tensor(2.0432, device='cuda:0')	0.001	0.35607720385179104
176	tensor(2.0289, device='cuda:0')	0.001	0.3583007586721439
177	tensor(2.0230, device='cuda:0')	0.001	0.3636924483437433
178	tensor(2.0198, device='cuda:0')	0.001	0.3653264174819114
179	tensor(2.0506, device='cuda:0')	0.001	0.35773158106363045
180	tensor(2.0307, device='cuda:0')	0.001	0.3588887371791817
181	tensor(2.0289, device='cuda:0')	0.001	0.3634022445698323
182	tensor(2.0142, device='cuda:0')	0.001	0.364772824152224
183	tensor(2.0458, device='cuda:0')	0.001	0.35474312564653715
184	tensor(2.0188, device='cuda:0')	0.001	0.36460820297916013
185	tensor(2.1233, device='cuda:0')	0.001	0.33432729838868974
186	tensor(2.0466, device='cuda:0')	0.001	0.355232330141118
187	tensor(2.0596, device='cuda:0')	0.001	0.35059630511443557
188	tensor(2.0311, device='cuda:0')	0.001	0.3617246627977525
189	tensor(2.0021, device='cuda:0')	0.001	0.3694290437450349
190	tensor(2.0052, device='cuda:0')	0.001	0.3679202015912485
191	tensor(2.0062, device='cuda:0')	0.001	0.36958853941392816
192	tensor(1.9779, device='cuda:0')	0.001	0.3779896292461883
193	tensor(1.9746, device='cuda:0')	0.001	0.3799220133218442
194	tensor(1.9964, device='cuda:0')	0.001	0.3791915813838392
195	tensor(1.9961, device='cuda:0')	0.001	0.36813826179773657
196	tensor(1.9711, device='cuda:0')	0.001	0.38008822077196014
197	tensor(1.9775, device='cuda:0')	0.001	0.3801681136873407
198	tensor(1.9597, device='cuda:0')	0.001	0.3842220144988042
199	tensor(2.0114, device='cuda:0')	0.001	0.3657574061564337
200	tensor(1.9599, device='cuda:0')	0.001	0.3823751313356417
